Time(s),Depth(m),Pressure(Pa)
152.8,6.54,116077.50875879049
152.8,6.55,116255.50092476555
152.8,6.56,116433.48669123971
152.8,6.57,116611.47245771385
152.8,6.58,116789.48764991606
152.8,6.59,116967.5077464063
152.8,6.6,117145.52784289652
152.8,6.61,117323.51655517134
152.8,6.62,117501.50526744616
152.8,6.63,117679.49054810699
152.8,6.64,117857.45523908394
152.8,6.65,118035.41993006092
152.8,6.66,118213.39477627524
152.8,6.67,118391.39501058299
152.8,6.68,118569.39524489078
152.8,6.69,118747.3816490747
152.8,6.7,118925.34961309344
152.8,6.71,119103.31757711219
152.8,6.72,119281.271036968
152.8,6.73,119459.21361870161
152.8,6.74,119637.15620043519
152.8,6.75,119815.12306388792
152.8,6.76,119993.09964002835
152.8,6.77,120171.07621616875
152.8,6.78,120349.02917073866
152.8,6.79,120526.97818838015
152.8,6.8,120704.92720602166
152.8,6.81,120882.84974193308
152.8,6.82,121060.77227784458
152.8,6.83,121238.70659964782
152.8,6.84,121416.71163680198
152.8,6.85,121594.7166739561
152.8,6.86,121772.74998324137
152.8,6.87,121950.85397285427
