Time(s),Depth(m),Pressure(Pa)
11500.5,6.8,80097.39480926024
11500.5,7.2,86647.70535364727
11500.5,7.6,89138.33750271656
11500.5,8.0,93834.45094068936
11600.5,6.0,70162.84720753334
11600.5,6.4,74846.27436189279
11600.5,6.8,79884.21566065012
11600.5,7.2,86407.13935860363
11600.5,7.6,88896.84149339692
11600.5,8.0,93580.23629102914
11700.5,6.0,69977.47689200268
11700.5,6.4,74648.55123038116
11700.5,6.8,79677.02732071835
11700.5,7.2,86173.15780689163
11700.5,7.6,88662.06927231971
11700.5,8.0,93333.09878989315
11800.5,6.0,69797.33668328244
11800.5,6.4,74456.40715976534
11800.5,6.8,79475.746479632
11800.5,7.2,85945.68462061085
11800.5,7.6,88433.92360613344
11800.5,8.0,93092.93605310514
11900.5,6.0,69622.34594480874
11900.5,6.4,74269.75613905772
11900.5,6.8,79280.28541479552
11900.5,7.2,85724.63787529366
11900.5,7.6,88212.30238080629
11900.5,8.0,92859.64055780476
12000.5,6.0,69452.42058894905
12000.5,6.4,74088.50847456355
12000.5,6.8,79090.5524343337
12000.5,7.2,85509.93030972396
12000.5,7.6,87997.09910865716
12000.5,8.0,92633.10017625109
12100.5,6.0,69287.47346432031
12100.5,6.4,73912.57120535066
12100.5,6.8,78906.45230876193
12100.5,7.2,85301.46982445908
12100.5,7.6,87788.2034208898
12100.5,8.0,92413.19869419912
12200.5,6.0,69127.41472833198
12200.5,6.4,73741.84849909482
12200.5,6.8,78727.88668436816
12200.5,7.2,85099.1599621438
12200.5,7.6,87585.50153910377
12200.5,8.0,92199.81630726845
12300.5,6.0,68972.15220429243
12300.5,6.4,73576.24203436013
12300.5,6.8,78554.75448121155
12300.5,7.2,84902.9003722623
12300.5,7.6,87388.87672855957
12300.5,8.0,91992.8300980325
12400.5,6.0,68821.59172256639
12400.5,6.4,73415.65136316174
12400.5,6.8,78386.95227115903
12400.5,7.2,84712.58725543095
12400.5,7.6,87198.2097286318
12400.5,8.0,91792.11448923465
12500.5,6.0,68675.63744542183
12500.5,6.4,73259.97425756144
12500.5,6.8,78224.37464059764
12500.5,7.2,84528.11379154888
12500.5,7.6,87013.37916490585
12500.5,8.0,91597.54167755858
12600.5,6.0,68534.1921753329
12600.5,6.4,73109.10704020638
12600.5,6.8,78066.91453670364
12600.5,7.2,84349.37055080217
12600.5,7.6,86834.2619423281
12600.5,8.0,91408.98204734824
12700.5,6.0,68397.15764662815
12700.5,6.4,72962.94489372589
12700.5,6.8,77914.46358969863
12700.5,7.2,84176.24587899259
12700.5,7.6,86660.73361042542
12700.5,8.0,91226.30455528593
12800.5,6.0,68264.4348004852
12800.5,6.4,72821.38215444668
12800.5,6.8,77766.91242429294
12800.5,7.2,84008.62627123007
12800.5,7.6,86492.66871601767
12800.5,8.0,91049.37710145448
12900.5,6.0,68135.92404336858
12900.5,6.4,72684.31258896364
12900.5,6.8,77624.15094571498
12900.5,7.2,83846.3967188149
12900.5,7.6,86329.94112761544
12900.5,8.0,90878.06687097765
13000.5,6.0,68011.52548910136
13000.5,6.4,72551.62965097281
13000.5,6.8,77486.06861344607
13000.5,7.2,83689.44104032216
13000.5,7.6,86172.42434253595
13000.5,8.0,90712.24065729056
13100.5,6.0,67891.13918483305
13100.5,6.4,72423.22672433325
13100.5,6.8,77352.55469643163
13100.5,7.2,83537.64219551087
13100.5,7.6,86019.9917760456
13100.5,8.0,90551.76516636032
13200.5,6.0,67774.66532123827
13200.5,6.4,72298.99734466593
13200.5,6.8,77223.49850563765
13200.5,7.2,83390.8825722487
13200.5,7.6,85872.51702376256
13200.5,8.0,90396.50729311643
13300.5,6.0,67662.00442733966
13300.5,6.4,72178.83540969917
13300.5,6.8,77098.78961802648
13300.5,7.2,83249.04426397108
13300.5,7.6,85729.87411108513
13300.5,8.0,90246.3343838875
13400.5,6.0,67553.05755039449
13400.5,6.4,72062.63536908446
13400.5,6.8,76978.31807674973
13400.5,7.2,83112.00932090981
13400.5,7.6,85591.9377198417
13400.5,8.0,90101.1144750479
13500.5,6.0,67447.72642133075
