Time,Depth(m),Pressure(Pa)
4500.0,7.75,80677.00797394122
4500.0,7.76,80831.60022112097
4500.0,7.77,80986.19246830078
4500.0,7.78,81140.78471548055
4500.0,7.79,81295.37696266001
4500.0,7.8,81449.96920983942
4500.0,7.81,81604.56145701933
4500.0,7.82,81759.15370419956
4500.0,7.83,81913.7459513791
4500.0,7.84,82068.33819855891
4500.0,7.85,82222.93044573898
4500.0,7.86,82377.52269291865
4500.0,7.87,82532.1149400982
4500.0,7.88,82686.70718727841
4500.0,7.89,82841.29943445882
4500.0,7.9,82995.89168163892
4500.0,7.91,83150.48392881932
4500.0,7.92,83305.07617599897
4500.0,7.93,83459.66842317907
4500.0,7.94,83614.26067035913
4500.0,7.95,83768.85291753955
4500.0,7.96,83923.44516471878
4500.0,7.97,84078.03741189938
4500.0,7.98,84232.62965907886
4500.0,7.99,84387.22190625852
7000.0,6.0,58187.98399710617
7000.0,6.01,68764.96621708288
7000.0,6.02,71377.83056320404
7000.0,6.03,72141.59179958027
7000.0,6.04,72540.96943047071
7000.0,6.05,72925.1667668558
7000.0,6.06,73256.88635918562
7000.0,6.07,73658.35189778966
7000.0,6.08,73999.27227019054
7000.0,6.09,74340.86972071855
7000.0,6.1,74696.43141766438
7000.0,6.11,75040.42534175965
7000.0,6.12,75373.63450076981
7000.0,6.13,75715.4130813014
7000.0,6.14,76023.80407306527
7000.0,6.15,76348.6668765026
7000.0,6.16,76669.0944173795
7000.0,6.17,76990.28358173597
7000.0,6.18,77296.044765476
7000.0,6.19,77620.68758090393
7000.0,6.2,77919.57604845245
7000.0,6.21,78203.80152029007
7000.0,6.22,78496.83169959595
7000.0,6.23,78785.48088586092
7000.0,6.24,79072.4136364958
7000.0,6.25,79348.58314038074
7000.0,6.26,79634.38194888901
7000.0,6.27,79901.85113393115
7000.0,6.28,80159.36878084435
7000.0,6.29,80420.73483404485
7000.0,6.3,80677.93343355395
7000.0,6.31,80932.26640153272
7000.0,6.32,81179.31959248128
7000.0,6.33,81427.7383642335
7000.0,6.34,81665.3291759765
7000.0,6.35,81906.45985983721
7000.0,6.36,82130.6048445898
7000.0,6.37,82365.44634561223
7000.0,6.38,82591.26019238087
7000.0,6.39,82812.85918722104
